content,fake,processed_text,stemmer,sentiment_score,emotions,emotion_2
president donald trump referred to the coronavirus as a hoax or political conspiracy ,1,"['president', 'donald', 'trump', 'referred', 'coronavirus', 'hoax', 'political', 'conspiracy']","['presid', 'donald', 'trump', 'refer', 'coronaviru', 'hoax', 'polit', 'conspiraci']",-0.2732,"{'fear': 0.1111111111111111, 'anger': 0.1111111111111111, 'anticip': 0.0, 'trust': 0.1111111111111111, 'surprise': 0.2222222222222222, 'positive': 0.1111111111111111, 'negative': 0.1111111111111111, 'sadness': 0.1111111111111111, 'disgust': 0.1111111111111111, 'joy': 0.0}",neutral
pentagon confirms coronavirus accidentally got into chemtrail supply train ,1,"['pentagon', 'confirms', 'coronavirus', 'accidentally', 'got', 'chemtrail', 'supply', 'train']","['pentagon', 'confirm', 'coronaviru', 'accident', 'got', 'chemtrail', 'suppli', 'train']",-0.4767,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.5, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 per order from people in michigan are now banned from purchasing a new baby car seat in stores ,1,"['per', 'order', 'people', 'michigan', 'banned', 'purchasing', 'new', 'baby', 'car', 'seat', 'stores']","['per', 'order', 'peopl', 'michigan', 'ban', 'purchas', 'new', 'babi', 'car', 'seat', 'store']",-0.5574,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.5}",neutral
 mass vaccination for covid 19 in senegal was started yesterday 4 8 and the first 7 children who received it died on the spot ,1,"['mass', 'vaccination', 'covid', '19', 'senegal', 'started', 'yesterday', '4', '8', 'first', '7', 'children', 'received', 'died', 'spot']","['mass', 'vaccin', 'covid', '19', 'seneg', 'start', 'yesterday', '4', '8', 'first', '7', 'children', 'receiv', 'die', 'spot']",-0.5994,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",sadness
soap and hand sanitizer can be used to kill coronavirus in the body ,1,"['soap', 'hand', 'sanitizer', 'used', 'kill', 'coronavirus', 'body']","['soap', 'hand', 'sanit', 'use', 'kill', 'coronaviru', 'bodi']",-0.1968999999999999,"{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral
herd immunity is probably why california has far fewer covid 19 deaths than new york ,1,"['herd', 'immunity', 'probably', 'california', 'far', 'fewer', 'covid', '19', 'deaths', 'new', 'york']","['herd', 'immun', 'probabl', 'california', 'far', 'fewer', 'covid', '19', 'death', 'new', 'york']",-0.5994,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
covid 19 mass vaccine in senegal that began in west africa killed the first seven children who received it ,1,"['covid', '19', 'mass', 'vaccine', 'senegal', 'began', 'west', 'africa', 'killed', 'first', 'seven', 'children', 'received']","['covid', '19', 'mass', 'vaccin', 'seneg', 'began', 'west', 'africa', 'kill', 'first', 'seven', 'children', 'receiv']",-0.6908,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
cdc admitted to lying about covid 19 death stats ,1,"['cdc', 'admitted', 'lying', 'covid', '19', 'death', 'stats']","['cdc', 'admit', 'lie', 'covid', '19', 'death', 'stat']",-0.3971,"{'fear': 0.1, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.1, 'positive': 0.0, 'negative': 0.2, 'sadness': 0.1, 'disgust': 0.2, 'joy': 0.0, 'anticipation': 0.1}",neutral
covid 19 causes prolonged and progressive hypoxia starving your body of oxygen by binding to the heme groups in hemoglobin in your red blood cells people are simply desaturating losing o2 in their blood and that s what eventually leads to organ failures that kill them not any form of ards or pneumonia ,1,"['covid', '19', 'causes', 'prolonged', 'progressive', 'hypoxia', 'starving', 'body', 'oxygen', 'binding', 'heme', 'groups', 'hemoglobin', 'red', 'blood', 'cells', 'people', 'simply', 'desaturating', 'losing', 'o2', 'blood', 'eventually', 'leads', 'organ', 'failures', 'kill', 'form', 'ards', 'pneumonia']","['covid', '19', 'caus', 'prolong', 'progress', 'hypoxia', 'starv', 'bodi', 'oxygen', 'bind', 'heme', 'group', 'hemoglobin', 'red', 'blood', 'cell', 'peopl', 'simpli', 'desatur', 'lose', 'o2', 'blood', 'eventu', 'lead', 'organ', 'failur', 'kill', 'form', 'ard', 'pneumonia']",-0.6712,"{'fear': 0.16666666666666666, 'anger': 0.08333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.08333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.16666666666666666, 'disgust': 0.0, 'joy': 0.08333333333333333, 'anticipation': 0.08333333333333333}",neutral
covid 19 vaccine trial killed 7 children in senegal ,1,"['covid', '19', 'vaccine', 'trial', 'killed', '7', 'children', 'senegal']","['covid', '19', 'vaccin', 'trial', 'kill', '7', 'children', 'seneg']",-0.6908,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
us arrests the man who created covid 19 ,1,"['us', 'arrests', 'man', 'created', 'covid', '19']","['us', 'arrest', 'man', 'creat', 'covid', '19']",-0.34,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
india is suing microsoft founder bill gates because of his vaccine against coronavirus that killed 77 000 girls ,1,"['india', 'suing', 'microsoft', 'founder', 'bill', 'gates', 'vaccine', 'coronavirus', 'killed', '77', '000', 'girls']","['india', 'su', 'microsoft', 'founder', 'bill', 'gate', 'vaccin', 'coronaviru', 'kill', '77', '000', 'girl']",-0.6908,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
the number of deaths from covid 19 are exaggerated ,1,"['number', 'deaths', 'covid', '19', 'exaggerated']","['number', 'death', 'covid', '19', 'exagger']",-0.5222,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
5g exposure radiation pollution compromises the structure and function of hemoglobin in cells and worsens covid 19 pandemic ,1,"['5g', 'exposure', 'radiation', 'pollution', 'compromises', 'structure', 'function', 'hemoglobin', 'cells', 'worsens', 'covid', '19', 'pandemic']","['5g', 'exposur', 'radiat', 'pollut', 'compromis', 'structur', 'function', 'hemoglobin', 'cell', 'worsen', 'covid', '19', 'pandem']",-0.5106,"{'fear': 0.2222222222222222, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.1111111111111111, 'surprise': 0.0, 'positive': 0.1111111111111111, 'negative': 0.3333333333333333, 'sadness': 0.1111111111111111, 'disgust': 0.1111111111111111, 'joy': 0.0}",neutral
steam from boiling oranges kills covid 19 ,1,"['steam', 'boiling', 'oranges', 'kills', 'covid', '19']","['steam', 'boil', 'orang', 'kill', 'covid', '19']",-0.6908,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 everyone is only dying of coronavirus now ,1,"['everyone', 'dying', 'coronavirus']","['everyon', 'die', 'coronaviru']",-0.5994,"{'fear': 0.2, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.2, 'joy': 0.0}",sadness
facebook posts claims the asian hong kong swine and bird flus each killed more people than coronavirus ,1,"['facebook', 'posts', 'claims', 'asian', 'hong', 'kong', 'swine', 'bird', 'flus', 'killed', 'people', 'coronavirus']","['facebook', 'post', 'claim', 'asian', 'hong', 'kong', 'swine', 'bird', 'flu', 'kill', 'peopl', 'coronaviru']",-1.0726,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.5, 'joy': 0.0}",neutral
 same little boy died of covid 19 in three different countries still don t believe the media is fakenews ,1,"['little', 'boy', 'died', 'covid', '19', 'three', 'different', 'countries', 'still', 'believe', 'media', 'fakenews']","['littl', 'boy', 'die', 'covid', '19', 'three', 'differ', 'countri', 'still', 'believ', 'media', 'fakenew']",-0.5994,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.25, 'sadness': 0.0, 'disgust': 0.25, 'joy': 0.0}",sadness
 59 people die as pastor gives them dettol to drink in church to prevent coronavirus ,1,"['59', 'people', 'die', 'pastor', 'gives', 'dettol', 'drink', 'church', 'prevent', 'coronavirus']","['59', 'peopl', 'die', 'pastor', 'give', 'dettol', 'drink', 'church', 'prevent', 'coronaviru']",-0.5736,"{'fear': 0.18181818181818182, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.18181818181818182, 'surprise': 0.0, 'positive': 0.18181818181818182, 'negative': 0.09090909090909091, 'sadness': 0.09090909090909091, 'disgust': 0.0, 'joy': 0.18181818181818182, 'anticipation': 0.09090909090909091}",neutral
asian flu hong kong flu swine flu and bird flu killed more people than coronavirus has today and that the government never shut down anything for those ,1,"['asian', 'flu', 'hong', 'kong', 'flu', 'swine', 'flu', 'bird', 'flu', 'killed', 'people', 'coronavirus', 'today', 'government', 'never', 'shut', 'anything']","['asian', 'flu', 'hong', 'kong', 'flu', 'swine', 'flu', 'bird', 'flu', 'kill', 'peopl', 'coronaviru', 'today', 'govern', 'never', 'shut', 'anyth']",-2.218,"{'fear': 0.4166666666666667, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.08333333333333333, 'joy': 0.0}",neutral
people are handing out masks doused with chemicals which knocks you out cold so they can rob you ,1,"['people', 'handing', 'masks', 'doused', 'chemicals', 'knocks', 'cold', 'rob']","['peopl', 'hand', 'mask', 'dous', 'chemic', 'knock', 'cold', 'rob']",-0.0635,"{'fear': 0.16666666666666666, 'anger': 0.16666666666666666, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.16666666666666666, 'disgust': 0.16666666666666666, 'joy': 0.0}",neutral
coronavirus is fake or a made up ploy by 5g ,1,"['coronavirus', 'fake', 'made', 'ploy', '5g']","['coronaviru', 'fake', 'made', 'ploy', '5g']",-0.4767,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 in italy they have thrown their money on the streets a clear message to the whole world that money is not enough when health is in danger ,1,"['italy', 'thrown', 'money', 'streets', 'clear', 'message', 'whole', 'world', 'money', 'enough', 'health', 'danger']","['itali', 'thrown', 'money', 'street', 'clear', 'messag', 'whole', 'world', 'money', 'enough', 'health', 'danger']",-0.1448999999999999,"{'fear': 0.06666666666666667, 'anger': 0.13333333333333333, 'anticip': 0.0, 'trust': 0.13333333333333333, 'surprise': 0.13333333333333333, 'positive': 0.13333333333333333, 'negative': 0.06666666666666667, 'sadness': 0.06666666666666667, 'disgust': 0.0, 'joy': 0.13333333333333333, 'anticipation': 0.13333333333333333}",neutral
coronavirus death toll in the u s is inflated by inclusion of unrelated deaths ,1,"['coronavirus', 'death', 'toll', 'u', 'inflated', 'inclusion', 'unrelated', 'deaths']","['coronaviru', 'death', 'toll', 'u', 'inflat', 'inclus', 'unrel', 'death']",-1.1988,"{'fear': 0.1111111111111111, 'anger': 0.1111111111111111, 'anticip': 0.0, 'trust': 0.1111111111111111, 'surprise': 0.1111111111111111, 'positive': 0.0, 'negative': 0.2222222222222222, 'sadness': 0.1111111111111111, 'disgust': 0.1111111111111111, 'joy': 0.0, 'anticipation': 0.1111111111111111}",neutral
president trump has repeatedly touted the anti malarial medications hydroxychloroquine and chloroquine as the much needed solution to covid 19,1,"['president', 'trump', 'repeatedly', 'touted', 'anti', 'malarial', 'medications', 'hydroxychloroquine', 'chloroquine', 'much', 'needed', 'solution', 'covid', '19']","['presid', 'trump', 'repeatedli', 'tout', 'anti', 'malari', 'medic', 'hydroxychloroquin', 'chloroquin', 'much', 'need', 'solut', 'covid', '19']",-0.4462,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.25, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
new data shows that 21 million chinese died from the coronavirus ,1,"['new', 'data', 'shows', '21', 'million', 'chinese', 'died', 'coronavirus']","['new', 'data', 'show', '21', 'million', 'chines', 'die', 'coronaviru']",-0.5994,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
suggestion that trump urged sick people to get out and vote during covid 19 pandemic ,1,"['suggestion', 'trump', 'urged', 'sick', 'people', 'get', 'vote', 'covid', '19', 'pandemic']","['suggest', 'trump', 'urg', 'sick', 'peopl', 'get', 'vote', 'covid', '19', 'pandem']",-0.5106,"{'fear': 0.06666666666666667, 'anger': 0.06666666666666667, 'anticip': 0.0, 'trust': 0.06666666666666667, 'surprise': 0.13333333333333333, 'positive': 0.06666666666666667, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.06666666666666667, 'joy': 0.06666666666666667, 'anticipation': 0.06666666666666667}",neutral
ron johnson said americans should go back to work because death is an unavoidable part of life ,1,"['ron', 'johnson', 'said', 'americans', 'go', 'back', 'work', 'death', 'unavoidable', 'part', 'life']","['ron', 'johnson', 'said', 'american', 'go', 'back', 'work', 'death', 'unavoid', 'part', 'life']",-0.5994,"{'fear': 0.125, 'anger': 0.125, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.125, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.125, 'disgust': 0.125, 'joy': 0.0, 'anticipation': 0.125}",neutral
big pharma dr anthony fauci and bill gates want to ban hydroxychoroquine ,1,"['big', 'pharma', 'dr', 'anthony', 'fauci', 'bill', 'gates', 'want', 'ban', 'hydroxychoroquine']","['big', 'pharma', 'dr', 'anthoni', 'fauci', 'bill', 'gate', 'want', 'ban', 'hydroxychoroquin']",-0.4802,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
photo on biography of a boy who died from coronavirus ,1,"['photo', 'biography', 'boy', 'died', 'coronavirus']","['photo', 'biographi', 'boy', 'die', 'coronaviru']",-0.5994,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.5, 'joy': 0.0}",neutral
 joe exotic tests positive for coronavirus in prison it s been confirmed ,1,"['joe', 'exotic', 'tests', 'positive', 'coronavirus', 'prison', 'confirmed']","['joe', 'exot', 'test', 'posit', 'coronaviru', 'prison', 'confirm']",-0.5106,"{'fear': 0.14285714285714285, 'anger': 0.14285714285714285, 'anticip': 0.0, 'trust': 0.14285714285714285, 'surprise': 0.0, 'positive': 0.2857142857142857, 'negative': 0.14285714285714285, 'sadness': 0.14285714285714285, 'disgust': 0.0, 'joy': 0.0}",realization
 we were slow with the testing but very quick with the travel ban and that s been much more critical in saving lives ,1,"['slow', 'testing', 'quick', 'travel', 'ban', 'much', 'critical', 'saving', 'lives']","['slow', 'test', 'quick', 'travel', 'ban', 'much', 'critic', 'save', 'live']",-0.3367,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",caring
says goodwill used the pandemic to fire all of their employees instead of laying them off ,1,"['says', 'goodwill', 'used', 'pandemic', 'fire', 'employees', 'instead', 'laying']","['say', 'goodwil', 'use', 'pandem', 'fire', 'employe', 'instead', 'lay']",-0.34,"{'fear': 0.4, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.2, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.0, 'joy': 0.0}",neutral
says video shows the chinese are destroying the 5g poles as they are aware that it is the thing triggering the corona symptoms ,1,"['says', 'video', 'shows', 'chinese', 'destroying', '5g', 'poles', 'aware', 'thing', 'triggering', 'corona', 'symptoms']","['say', 'video', 'show', 'chines', 'destroy', '5g', 'pole', 'awar', 'thing', 'trigger', 'corona', 'symptom']",-0.5423,"{'fear': 0.25, 'anger': 0.25, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.0, 'joy': 0.0}",realization
trump s claim that he imposed the first travel ban on china ,1,"['trump', 'claim', 'imposed', 'first', 'travel', 'ban', 'china']","['trump', 'claim', 'impos', 'first', 'travel', 'ban', 'china']",-0.5574,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.5, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
audio of biden calling the coronavirus a hoax ,1,"['audio', 'biden', 'calling', 'coronavirus', 'hoax']","['audio', 'biden', 'call', 'coronaviru', 'hoax']",-0.2732,"{'fear': 0.0, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.2, 'positive': 0.0, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.2, 'joy': 0.0}",neutral
