content,fake,processed_text,stemmer,sentiment_score,emotions,emotion_2
says 44 us senators voted not to send stimulus checks ,1,"['says', '44', 'us', 'senators', 'voted', 'send', 'stimulus', 'checks']","['say', '44', 'us', 'senat', 'vote', 'send', 'stimulu', 'check']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
the nba is asking president donald trump to resign or we ll never play again ,1,"['nba', 'asking', 'president', 'donald', 'trump', 'resign', 'never', 'play']","['nba', 'ask', 'presid', 'donald', 'trump', 'resign', 'never', 'play']",0.0,"{'fear': 0.125, 'anger': 0.125, 'anticip': 0.0, 'trust': 0.125, 'surprise': 0.125, 'positive': 0.125, 'negative': 0.125, 'sadness': 0.125, 'disgust': 0.125, 'joy': 0.0}",neutral
north carolina hospital beds are typically 85 full across the state ,1,"['north', 'carolina', 'hospital', 'beds', 'typically', '85', 'full', 'across', 'state']","['north', 'carolina', 'hospit', 'bed', 'typic', '85', 'full', 'across', 'state']",0.0,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.25, 'disgust': 0.0, 'joy': 0.0}",neutral
says the u s is developing an antivirus that includes a chip to track your movement ,1,"['says', 'u', 'developing', 'antivirus', 'includes', 'chip', 'track', 'movement']","['say', 'u', 'develop', 'antiviru', 'includ', 'chip', 'track', 'movement']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",neutral
 the chinese communist party is using zoom as a way to spy on our citizens ,1,"['chinese', 'communist', 'party', 'using', 'zoom', 'way', 'spy', 'citizens']","['chines', 'communist', 'parti', 'use', 'zoom', 'way', 'spi', 'citizen']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
says nostradamus predicted the coronavirus in a 1551 passage about a plague spreading from the east ,1,"['says', 'nostradamus', 'predicted', 'coronavirus', '1551', 'passage', 'plague', 'spreading', 'east']","['say', 'nostradamu', 'predict', 'coronaviru', '1551', 'passag', 'plagu', 'spread', 'east']",0.0,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.25, 'joy': 0.0}",neutral
israeli recipe for lemon and bicarbonate drink is a coronavirus cure ,1,"['israeli', 'recipe', 'lemon', 'bicarbonate', 'drink', 'coronavirus', 'cure']","['isra', 'recip', 'lemon', 'bicarbon', 'drink', 'coronaviru', 'cure']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.5, 'joy': 0.0}",neutral
video claiming you can t catch coronavirus ,1,"['video', 'claiming', 'catch', 'coronavirus']","['video', 'claim', 'catch', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 1.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
kennedy center pbs donated to democrats after getting covid 19 stimulus money ,1,"['kennedy', 'center', 'pbs', 'donated', 'democrats', 'getting', 'covid', '19', 'stimulus', 'money']","['kennedi', 'center', 'pb', 'donat', 'democrat', 'get', 'covid', '19', 'stimulu', 'money']",0.0,"{'fear': 0.0, 'anger': 0.125, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.125, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.125, 'anticipation': 0.125}",neutral
goodwill laid off all employees due to covid 19 ,1,"['goodwill', 'laid', 'employees', 'due', 'covid', '19']","['goodwil', 'laid', 'employe', 'due', 'covid', '19']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 if you line up all the countries that have done covid 19 testing on a per capita basis we re the us at the bottom of the list ,1,"['line', 'countries', 'done', 'covid', '19', 'testing', 'per', 'capita', 'basis', 'us', 'bottom', 'list']","['line', 'countri', 'done', 'covid', '19', 'test', 'per', 'capita', 'basi', 'us', 'bottom', 'list']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.5, 'disgust': 0.0, 'joy': 0.0}",neutral
 rivers in oklahoma are full of catfish carrying the virus ,1,"['rivers', 'oklahoma', 'full', 'catfish', 'carrying', 'virus']","['river', 'oklahoma', 'full', 'catfish', 'carri', 'viru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
governors across the u s are announcing that the current school year will be repeated due to coronavirus school closings ,1,"['governors', 'across', 'u', 'announcing', 'current', 'school', 'year', 'repeated', 'due', 'coronavirus', 'school', 'closings']","['governor', 'across', 'u', 'announc', 'current', 'school', 'year', 'repeat', 'due', 'coronaviru', 'school', 'close']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",approval
the coronavirus has been released by china it was purposely propagated by the chinese themselves ,1,"['coronavirus', 'released', 'china', 'purposely', 'propagated', 'chinese']","['coronaviru', 'releas', 'china', 'purpos', 'propag', 'chines']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
a series of statements by joe biden claiming he called for action before he did,1,"['series', 'statements', 'joe', 'biden', 'claiming', 'called', 'action']","['seri', 'statement', 'joe', 'biden', 'claim', 'call', 'action']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
missouri students will have to repeat the school year because of covid 19 school closings ,1,"['missouri', 'students', 'repeat', 'school', 'year', 'covid', '19', 'school', 'closings']","['missouri', 'student', 'repeat', 'school', 'year', 'covid', '19', 'school', 'close']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
the army is patrolling all the streets towns and villages in ireland ,1,"['army', 'patrolling', 'streets', 'towns', 'villages', 'ireland']","['armi', 'patrol', 'street', 'town', 'villag', 'ireland']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
students in america have to repeat the same grade next year ,1,"['students', 'america', 'repeat', 'grade', 'next', 'year']","['student', 'america', 'repeat', 'grade', 'next', 'year']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",optimism
coronavirus is caused by 5g ,1,"['coronavirus', 'caused', '5g']","['coronaviru', 'caus', '5g']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
says nancy pelosi s daughter is on the board of the kennedy center so that s why it was so important to send them all that money ,1,"['says', 'nancy', 'pelosi', 'daughter', 'board', 'kennedy', 'center', 'important', 'send', 'money']","['say', 'nanci', 'pelosi', 'daughter', 'board', 'kennedi', 'center', 'import', 'send', 'money']",0.0,"{'fear': 0.0, 'anger': 0.07692307692307693, 'anticip': 0.0, 'trust': 0.23076923076923078, 'surprise': 0.07692307692307693, 'positive': 0.3076923076923077, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.15384615384615385, 'anticipation': 0.15384615384615385}",neutral
whether microwaving face masks sanitizes them ,1,"['whether', 'microwaving', 'face', 'masks', 'sanitizes']","['whether', 'microwav', 'face', 'mask', 'sanit']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
president donald trump claims he didn t say that some of the medical equipment that governors are requesting they don t actually need ,1,"['president', 'donald', 'trump', 'claims', 'say', 'medical', 'equipment', 'governors', 'requesting', 'actually', 'need']","['presid', 'donald', 'trump', 'claim', 'say', 'medic', 'equip', 'governor', 'request', 'actual', 'need']",0.0,"{'fear': 0.1111111111111111, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.1111111111111111, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.1111111111111111}",neutral
 queen elizabeth tests positive for covid 19 ,1,"['queen', 'elizabeth', 'tests', 'positive', 'covid', '19']","['queen', 'elizabeth', 'test', 'posit', 'covid', '19']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
says covid 19 remains in the air for eight hours and that everyone is now required to wear masks everywhere ,1,"['says', 'covid', '19', 'remains', 'air', 'eight', 'hours', 'everyone', 'required', 'wear', 'masks', 'everywhere']","['say', 'covid', '19', 'remain', 'air', 'eight', 'hour', 'everyon', 'requir', 'wear', 'mask', 'everywher']",0.0,"{'fear': 0.14285714285714285, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2857142857142857, 'surprise': 0.0, 'positive': 0.14285714285714285, 'negative': 0.2857142857142857, 'sadness': 0.0, 'disgust': 0.14285714285714285, 'joy': 0.0}",neutral
whether cdc had scheduled announcement that all should wear masks for everyday life ,1,"['whether', 'cdc', 'scheduled', 'announcement', 'wear', 'masks', 'everyday', 'life']","['whether', 'cdc', 'schedul', 'announc', 'wear', 'mask', 'everyday', 'life']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.3333333333333333}",neutral
 they re furloughing nurses in hospitals in western new york state ,1,"['furloughing', 'nurses', 'hospitals', 'western', 'new', 'york', 'state']","['furlough', 'nurs', 'hospit', 'western', 'new', 'york', 'state']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
whether coronavirus began with man having sex with a bat ,1,"['whether', 'coronavirus', 'began', 'man', 'sex', 'bat']","['whether', 'coronaviru', 'began', 'man', 'sex', 'bat']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25, 'anticipation': 0.25}",neutral
whether countries with high rates of childhood vaccines were hit hardest by coronavirus ,1,"['whether', 'countries', 'high', 'rates', 'childhood', 'vaccines', 'hit', 'hardest', 'coronavirus']","['whether', 'countri', 'high', 'rate', 'childhood', 'vaccin', 'hit', 'hardest', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.25, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.25, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25}",neutral
 there was no effort to get american experts into china after it announced the coronavirus and we had one person in country and trump pulled him out of the country ,1,"['effort', 'get', 'american', 'experts', 'china', 'announced', 'coronavirus', 'one', 'person', 'country', 'trump', 'pulled', 'country']","['effort', 'get', 'american', 'expert', 'china', 'announc', 'coronaviru', 'one', 'person', 'countri', 'trump', 'pull', 'countri']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.5, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
if queen elizabeth ii tested positive for coronavirus ,1,"['queen', 'elizabeth', 'ii', 'tested', 'positive', 'coronavirus']","['queen', 'elizabeth', 'ii', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
coronavirus has been found in crab legs ,1,"['coronavirus', 'found', 'crab', 'legs']","['coronaviru', 'found', 'crab', 'leg']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.3333333333333333}",neutral
 mainstream media used a photo from a 2017 movie as an image for italy s coronavirus morgue ,1,"['mainstream', 'media', 'used', 'photo', '2017', 'movie', 'image', 'italy', 'coronavirus', 'morgue']","['mainstream', 'media', 'use', 'photo', '2017', 'movi', 'imag', 'itali', 'coronaviru', 'morgu']",0.0,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.25, 'joy': 0.0}",neutral
biden claims that trump did not try to get medical experts into china ,1,"['biden', 'claims', 'trump', 'try', 'get', 'medical', 'experts', 'china']","['biden', 'claim', 'trump', 'tri', 'get', 'medic', 'expert', 'china']",0.0,"{'fear': 0.2, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.2, 'positive': 0.2, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.2}",neutral
illuminati controlled u s government coronavirus caused by 5g ,1,"['illuminati', 'controlled', 'u', 'government', 'coronavirus', 'caused', '5g']","['illuminati', 'control', 'u', 'govern', 'coronaviru', 'caus', '5g']",0.0,"{'fear': 0.5, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
president trump did sign a 5g bill but exposure effects are misleading ,1,"['president', 'trump', 'sign', '5g', 'bill', 'exposure', 'effects', 'misleading']","['presid', 'trump', 'sign', '5g', 'bill', 'exposur', 'effect', 'mislead']",0.0,"{'fear': 0.0, 'anger': 0.16666666666666666, 'anticip': 0.0, 'trust': 0.16666666666666666, 'surprise': 0.16666666666666666, 'positive': 0.16666666666666666, 'negative': 0.16666666666666666, 'sadness': 0.0, 'disgust': 0.16666666666666666, 'joy': 0.0}",disappointment
ibuprofen ramps up coronavirus 10 times ,1,"['ibuprofen', 'ramps', 'coronavirus', '10', 'times']","['ibuprofen', 'ramp', 'coronaviru', '10', 'time']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
children will be separated from parents for coronavirus treatment ,1,"['children', 'separated', 'parents', 'coronavirus', 'treatment']","['children', 'separ', 'parent', 'coronaviru', 'treatment']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
congress included include a raise for themselves in the coronavirus stimulus package ,1,"['congress', 'included', 'include', 'raise', 'coronavirus', 'stimulus', 'package']","['congress', 'includ', 'includ', 'rais', 'coronaviru', 'stimulu', 'packag']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.25, 'joy': 0.0}",neutral
 if your child gets this virus they re going to the hospital alone in a van with people they don t know to be with people they don t know you will be at home without them in their time of need ,1,"['child', 'gets', 'virus', 'going', 'hospital', 'alone', 'van', 'people', 'know', 'people', 'know', 'home', 'without', 'time', 'need']","['child', 'get', 'viru', 'go', 'hospit', 'alon', 'van', 'peopl', 'know', 'peopl', 'know', 'home', 'without', 'time', 'need']",0.0,"{'fear': 0.08333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.08333333333333333, 'sadness': 0.08333333333333333, 'disgust': 0.0, 'joy': 0.08333333333333333, 'anticipation': 0.16666666666666666}",neutral
tanks are coming into u s towns in advance for martial law,1,"['tanks', 'coming', 'u', 'towns', 'advance', 'martial', 'law']","['tank', 'come', 'u', 'town', 'advanc', 'martial', 'law']",0.0,"{'fear': 0.125, 'anger': 0.125, 'anticip': 0.0, 'trust': 0.125, 'surprise': 0.125, 'positive': 0.125, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.125, 'anticipation': 0.25}",approval
 covid literally stands for chinese originated viral infectious disease ,1,"['covid', 'literally', 'stands', 'chinese', 'originated', 'viral', 'infectious', 'disease']","['covid', 'liter', 'stand', 'chines', 'origin', 'viral', 'infecti', 'diseas']",0.0,"{'fear': 0.2222222222222222, 'anger': 0.1111111111111111, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.2222222222222222, 'sadness': 0.2222222222222222, 'disgust': 0.2222222222222222, 'joy': 0.0}",neutral
facebook user chase michael morris predicted coronavirus pandemic ,1,"['facebook', 'user', 'chase', 'michael', 'morris', 'predicted', 'coronavirus', 'pandemic']","['facebook', 'user', 'chase', 'michael', 'morri', 'predict', 'coronaviru', 'pandem']",0.0,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.25, 'disgust': 0.0, 'joy': 0.0}",neutral
trump web ad usings misleading edits to create a false picture ,1,"['trump', 'web', 'ad', 'usings', 'misleading', 'edits', 'create', 'false', 'picture']","['trump', 'web', 'ad', 'use', 'mislead', 'edit', 'creat', 'fals', 'pictur']",0.0,"{'fear': 0.0, 'anger': 0.16666666666666666, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.16666666666666666, 'positive': 0.16666666666666666, 'negative': 0.16666666666666666, 'sadness': 0.0, 'disgust': 0.16666666666666666, 'joy': 0.16666666666666666}",neutral
wisconsin governor tony evers is pushing firearm confiscation orders ,1,"['wisconsin', 'governor', 'tony', 'evers', 'pushing', 'firearm', 'confiscation', 'orders']","['wisconsin', 'governor', 'toni', 'ever', 'push', 'firearm', 'confisc', 'order']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
